,similarity_score
114573,0.70454764
114574,0.7128055
114575,0.7436986
114576,0.7545545
114577,0.75608635
114578,0.7436986
114579,0.75608635
114580,0.75608635
114581,0.7644928
114582,0.7547062
114583,0.75608635
114584,0.73199254
114585,0.73199254
114586,0.73199254
114587,0.7206469
114588,0.7587414
114589,0.723989
114590,0.7393962
114591,0.7393962
114592,0.73199254
114593,0.7393962
114594,0.7393962
114595,0.7393962
114596,0.6400337
114597,0.7393962
114598,0.7393962
114599,0.716332
114600,0.72179854
114601,0.7345823
114602,0.77543664
114603,0.7468073
114604,0.71546876
114605,0.70013344
114606,0.7345823
114607,0.7345823
114608,0.7189782
114609,0.7371631
114610,0.73585784
114611,0.73585784
114612,0.73585784
114613,0.7393962
114614,0.7370349
114615,0.73585784
114616,0.73717546
114617,0.7578156
114618,0.7578156
114619,0.7578156
114620,0.729784
114621,0.75092113
114622,0.7574954
114623,0.732319
114624,0.71934104
114625,0.7578156
114626,0.7578156
114627,0.7578156
114628,0.6909857
114629,0.72029984
114630,0.74909425
114631,0.7578156
114632,0.7905034
114633,0.7624153
114634,0.68860996
114635,0.726057
114636,0.7578156
114637,0.726057
114638,0.7578156
114639,0.726057
114640,0.726057
114641,0.726057
114642,0.726057
114643,0.726057
114644,0.69256663
114645,0.726057
114646,0.7510813
114647,0.7245851
114648,0.7245851
114649,0.7245851
114650,0.7245851
114651,0.69737107
114652,0.7245851
114653,0.7245851
114654,0.7245851
114655,0.7245851
114656,0.7245851
114657,0.7245851
114658,0.7245851
114659,0.73933256
114660,0.7245851
114661,0.73933256
114662,0.7443378
114663,0.71775216
114664,0.75487715
114665,0.726057
114666,0.726057
114667,0.726057
114668,0.7671361
114669,0.74680156
114670,0.7245851
114671,0.73326594
114672,0.73688924
114673,0.7313096
114674,0.7402686
114675,0.74943715
114676,0.74943715
114677,0.74943715
114678,0.74943715
114679,0.74943715
114680,0.6410221
114681,0.7498313
114682,0.7634554
114683,0.7634554
114684,0.7575963
114685,0.749851
114686,0.7451712
114687,0.7506688
114688,0.70454764
114689,0.70454764
114690,0.69979113
114691,0.69979113
114692,0.69979113
114693,0.723989
114694,0.69979113
114695,0.69979113
114696,0.69979113
114697,0.7231114
114698,0.69979113
114699,0.69979113
114700,0.69979113
114701,0.74943715
114702,0.74943715
114703,0.74943715
114704,0.74943715
114705,0.74943715
114706,0.77319014
114707,0.74943715
114708,0.7132897
114709,0.7132897
114710,0.7132897
114711,0.7132897
114712,0.7132897
114713,0.7132897
114714,0.7132897
114715,0.718434
114716,0.718434
114717,0.718434
114718,0.718434
114719,0.72061384
114720,0.7615944
114721,0.7615944
114722,0.7615944
114723,0.7538675
114724,0.7615944
114725,0.7615944
114726,0.7615944
114727,0.7615944
114728,0.7615944
114729,0.7615944
114730,0.7615944
114731,0.7615944
114732,0.75116843
114733,0.75116843
114734,0.7634554
114735,0.7634554
114736,0.7634554
114737,0.7634554
114738,0.7166858
114739,0.7634554
114740,0.73645765
114741,0.72899723
114742,0.72899723
114743,0.72899723
114744,0.7431441
114745,0.7502134
114746,0.7634554
114747,0.7413671
114748,0.74943715
114749,0.7413671
114750,0.679602
114751,0.7837532
114752,0.7364243
114753,0.718434
114754,0.718434
114755,0.7413671
114756,0.72616637
114757,0.72616637
114758,0.718434
114759,0.7433009
114760,0.73847276
114761,0.73847276
114762,0.73847276
114763,0.75460386
114764,0.811635
114765,0.7664516
114766,0.7529689
114767,0.7529689
114768,0.7529689
114769,0.75146925
114770,0.75146925
114771,0.75146925
114772,0.7529689
114773,0.7529689
114774,0.7529689
114775,0.7110375
114776,0.7529689
114777,0.7529689
114778,0.7351973
114779,0.75766724
114780,0.75602263
114781,0.71579
114782,0.7094691
114783,0.7529689
114784,0.7529689
114785,0.71579
114786,0.7413671
114787,0.7413671
114788,0.7413671
114789,0.74865127
114790,0.7413671
114791,0.75656205
114792,0.7391885
114793,0.64929175
114794,0.7544584
114795,0.7354958
114796,0.7283701
114797,0.7283701
114798,0.7283701
114799,0.7355971
114800,0.7283701
114801,0.7283701
114802,0.7283701
114803,0.74810666
114804,0.74810666
114805,0.7391885
114806,0.7446561
114807,0.72294354
114808,0.72294354
114809,0.72294354
114810,0.73538774
114811,0.65197265
114812,0.7529689
114813,0.7529689
114814,0.7529689
114815,0.75608635
114816,0.7529689
114817,0.7529689
114818,0.6458287
114819,0.7529689
114820,0.75022054
114821,0.7286436
114822,0.75608635
114823,0.74992514
114824,0.75608635
114825,0.7485721
114826,0.7485721
114827,0.7485721
114828,0.7485721
114829,0.75608635
114830,0.7283701
114831,0.7283701
114832,0.7283701
114833,0.7283701
114834,0.76392955
114835,0.8063921
114836,0.7044543
114837,0.7364243
114838,0.76998854
114839,0.7529689
114840,0.7529689
114841,0.7722912
114842,0.76998854
114843,0.7186506
114844,0.7186506
114845,0.7186506
114846,0.72294354
114847,0.724801
114848,0.7529689
114849,0.72294354
114850,0.7186506
114851,0.70968735
114852,0.766075
114853,0.7029596
114854,0.7262996
114855,0.7254566
114856,0.7506688
114857,0.7506688
114858,0.7142751
114859,0.7535708
114860,0.7535708
114861,0.75508904
114862,0.7186506
114863,0.7186506
114864,0.74625605
114865,0.7186506
114866,0.7186506
114867,0.7186506
114868,0.7456286
114869,0.74102277
114870,0.7887878
114871,0.75553393
114872,0.6400337
114873,0.7393962
114874,0.7393962
114875,0.7187952
114876,0.7393962
114877,0.7186506
114878,0.7186506
114879,0.7186506
114880,0.7393962
114881,0.7393962
114882,0.7393962
114883,0.7689724
114884,0.75266874
114885,0.745679
114886,0.7393962
114887,0.7393962
114888,0.75146925
114889,0.73309416
114890,0.73309416
114891,0.73309416
114892,0.7054189
114893,0.7675724
114894,0.73106533
114895,0.73106533
114896,0.7393962
114897,0.7393962
114898,0.7393962
114899,0.76998854
114900,0.7456999
114901,0.73885393
114902,0.7566054
114903,0.75463384
114904,0.75463384
114905,0.75463384
114906,0.75463384
114907,0.75463384
114908,0.75463384
114909,0.75296974
114910,0.75296974
114911,0.75296974
114912,0.75608635
114913,0.75342417
114914,0.7054189
114915,0.7054189
114916,0.7054189
114917,0.7054189
114918,0.74979377
114919,0.708743
114920,0.7374778
114921,0.7374778
114922,0.7374778
114923,0.70124066
114924,0.73526466
114925,0.73526466
114926,0.766075
114927,0.7375403
114928,0.72294354
114929,0.72294354
114930,0.72294354
114931,0.74979377
114932,0.74979377
114933,0.74979377
114934,0.75296974
114935,0.7722912
114936,0.7326461
114937,0.72899723
114938,0.72899723
114939,0.72334474
114940,0.75608635
114941,0.75608635
114942,0.72899723
114943,0.7231114
114944,0.7231114
114945,0.7029596
114946,0.7661688
114947,0.7661688
114948,0.7661688
114949,0.7661688
114950,0.7661688
114951,0.73427075
114952,0.71297693
114953,0.7431441
114954,0.71600276
114955,0.70968735
114956,0.7549885
114957,0.6868628
114958,0.7569639
114959,0.7569639
114960,0.7569639
114961,0.6989224
114962,0.75608635
114963,0.7359184
114964,0.7359184
114965,0.75463384
114966,0.7359184
114967,0.75463384
114968,0.74149454
114969,0.74149454
114970,0.74489236
114971,0.7584098
114972,0.7739475
114973,0.75608635
114974,0.7142751
114975,0.7142751
114976,0.7028213
114977,0.70948935
114978,0.73886085
114979,0.762269
114980,0.74786985
114981,0.74786985
114982,0.69256663
114983,0.73031604
114984,0.7431441
114985,0.7074664
114986,0.7549885
114987,0.7468877
114988,0.7584098
114989,0.7268909
114990,0.7584098
114991,0.7584098
114992,0.75722647
114993,0.7584098
114994,0.7584098
114995,0.7359184
114996,0.7359184
114997,0.7359184
114998,0.7584098
114999,0.7584098
115000,0.7547853
115001,0.7584098
115002,0.74353665
115003,0.7294461
115004,0.7615944
115005,0.7615944
115006,0.7615944
115007,0.7615944
115008,0.74731636
115009,0.74731636
115010,0.7543901
115011,0.74731636
115012,0.75866365
115013,0.70948935
115014,0.7294461
115015,0.7294461
115016,0.7676072
115017,0.7615944
115018,0.7076987
115019,0.7355971
115020,0.7615944
115021,0.7569639
115022,0.7566054
115023,0.7431441
115024,0.70124066
115025,0.7634554
115026,0.7634554
115027,0.75216967
115028,0.7400015
115029,0.7634554
115030,0.7400015
115031,0.7634554
115032,0.7400015
115033,0.7400015
115034,0.7634554
115035,0.7634554
115036,0.7634554
115037,0.7400015
115038,0.73626375
115039,0.73626375
115040,0.75100154
115041,0.7634554
115042,0.7569639
115043,0.7569639
115044,0.7569639
115045,0.7615944
115046,0.7615944
115047,0.755579
115048,0.7400015
115049,0.7400015
115050,0.66407895
115051,0.6961638
115052,0.7187945
115053,0.75312746
115054,0.75312746
115055,0.75312746
115056,0.71258104
115057,0.71258104
115058,0.7400015
115059,0.7442749
115060,0.7051696
115061,0.7294461
115062,0.7294461
115063,0.7294461
115064,0.7294461
115065,0.75567305
115066,0.75567305
115067,0.75567305
115068,0.7536781
115069,0.75567305
115070,0.7536781
115071,0.7536781
115072,0.7479352
115073,0.7555349
115074,0.7419207
115075,0.73626375
115076,0.73626375
115077,0.7029596
115078,0.7294461
115079,0.7294461
115080,0.7319745
115081,0.7462771
115082,0.6527261
115083,0.73626375
115084,0.75678366
115085,0.73626375
115086,0.7462771
115087,0.7199674
115088,0.7462771
115089,0.7462771
115090,0.7462771
115091,0.73626375
115092,0.7029596
115093,0.7142751
115094,0.7142751
115095,0.74943715
115096,0.74943715
115097,0.7142751
115098,0.74674845
115099,0.74964666
115100,0.71754766
115101,0.7142751
115102,0.7142751
115103,0.7142751
115104,0.7142751
115105,0.71204406
115106,0.74943715
115107,0.74943715
115108,0.74943715
115109,0.75866365
115110,0.74943715
115111,0.74943715
115112,0.75567305
115113,0.75567305
115114,0.75567305
115115,0.75567305
115116,0.74943715
115117,0.74943715
115118,0.75567305
115119,0.74943715
115120,0.75567305
115121,0.75567305
115122,0.6961638
115123,0.7583374
115124,0.7588107
115125,0.7584098
115126,0.7584098
115127,0.6998218
115128,0.7032125
115129,0.71123934
115130,0.7584098
115131,0.7333078
115132,0.7584098
115133,0.7584098
115134,0.7584098
115135,0.7333078
115136,0.7584098
115137,0.7504463
115138,0.75567305
115139,0.75567305
115140,0.732877
115141,0.7385315
115142,0.7536781
115143,0.74731636
115144,0.7617252
115145,0.74731636
115146,0.72559154
115147,0.7123964
115148,0.7591918
115149,0.7047355
115150,0.743524
115151,0.7360932
115152,0.692433
115153,0.7345823
115154,0.7345823
115155,0.7345823
115156,0.75312746
115157,0.75312746
115158,0.73565483
115159,0.7559172
115160,0.77613854
115161,0.75691354
115162,0.72216344
115163,0.72841454
115164,0.75602996
115165,0.76800025
115166,0.7199674
115167,0.77037597
115168,0.76386315
115169,0.7267269
115170,0.7369782
115171,0.75602263
115172,0.73919564
115173,0.74403596
115174,0.75312746
115175,0.75508904
115176,0.7199674
115177,0.75608635
115178,0.7369782
115179,0.7369782
115180,0.71962786
115181,0.75608635
115182,0.75608635
115183,0.75608635
115184,0.75608635
115185,0.75608635
115186,0.75608635
115187,0.75608635
115188,0.75608635
115189,0.75608635
115190,0.75608635
115191,0.7613894
115192,0.7029596
115193,0.7029596
115194,0.75608635
115195,0.7563894
115196,0.7385315
115197,0.74411297
115198,0.7584098
115199,0.7584098
115200,0.74411297
115201,0.7165085
115202,0.7584098
115203,0.75608635
115204,0.73106533
115205,0.6834532
115206,0.7232921
115207,0.72019136
115208,0.7584098
115209,0.7269653
115210,0.7103974
115211,0.71826327
115212,0.7211102
115213,0.72413355
115214,0.75113
115215,0.7843983
115216,0.7593478
115217,0.75113
115218,0.74027634
115219,0.7355971
115220,0.6986642
115221,0.7199674
115222,0.7400097
115223,0.7541108
115224,0.7140492
115225,0.7499721
115226,0.7499721
115227,0.7602967
115228,0.7499721
115229,0.720585
115230,0.7499721
115231,0.77077293
115232,0.73470086
115233,0.7833233
115234,0.72899723
115235,0.72899723
115236,0.71878743
115237,0.7201108
115238,0.7201108
115239,0.77077293
115240,0.7360107
115241,0.7199674
115242,0.65561414
115243,0.69574326
115244,0.69574326
115245,0.760736
115246,0.755579
115247,0.7354958
115248,0.7453465
115249,0.7113823
115250,0.77888525
115251,0.73026085
115252,0.70789516
115253,0.75463384
115254,0.75463384
115255,0.75463384
115256,0.75468045
115257,0.736917
115258,0.736917
115259,0.75463384
115260,0.755579
115261,0.755579
115262,0.74945813
115263,0.75463384
115264,0.72033703
115265,0.74786985
115266,0.74786985
115267,0.74786985
115268,0.7439214
115269,0.7563894
115270,0.7563894
115271,0.74786985
115272,0.766897
115273,0.7028636
115274,0.73742247
115275,0.7634554
115276,0.72627497
115277,0.71737766
115278,0.7261432
115279,0.7536781
115280,0.72507936
115281,0.7536781
115282,0.7237182
115283,0.7510813
115284,0.7536781
115285,0.7536781
115286,0.7367002
115287,0.7536781
115288,0.7547062
115289,0.7548319
115290,0.7548319
115291,0.7548319
115292,0.7634554
115293,0.7245709
115294,0.74786985
115295,0.74786985
115296,0.7379087
115297,0.7359184
115298,0.7359184
115299,0.7359184
115300,0.7359184
115301,0.7359184
115302,0.7702352
115303,0.7044543
115304,0.7359184
115305,0.7359184
115306,0.7359184
115307,0.7355971
115308,0.75608635
115309,0.7701334
115310,0.7843806
115311,0.75312746
115312,0.75312746
115313,0.75312746
115314,0.757455
115315,0.7301351
115316,0.75312746
115317,0.75312746
115318,0.73538774
115319,0.6410221
115320,0.7389568
115321,0.7513825
115322,0.7266598
115323,0.71885884
115324,0.76129115
115325,0.7603436
115326,0.74731636
115327,0.73626375
115328,0.73626375
115329,0.73626375
115330,0.73626375
115331,0.73626375
115332,0.72188956
115333,0.71737766
115334,0.7385266
115335,0.7153019
115336,0.7624829
115337,0.7099402
115338,0.7099402
115339,0.7099402
115340,0.76638806
115341,0.7099402
115342,0.73742247
115343,0.7402686
115344,0.7413671
115345,0.7668915
115346,0.7668915
115347,0.7668915
115348,0.7668915
115349,0.73626375
115350,0.73626375
115351,0.7186506
115352,0.7503725
115353,0.723989
115354,0.7393962
115355,0.7393962
115356,0.71775216
115357,0.7513749
115358,0.72912395
115359,0.7466649
115360,0.7766422
115361,0.719209
115362,0.719209
115363,0.719209
115364,0.719209
115365,0.719209
115366,0.719209
115367,0.719209
115368,0.72843003
115369,0.719209
115370,0.719209
115371,0.74582577
115372,0.7413671
115373,0.7393962
115374,0.72616637
115375,0.7466649
115376,0.7466649
115377,0.7466649
115378,0.7476275
115379,0.72912884
115380,0.7553141
115381,0.73626375
115382,0.7413671
115383,0.7235184
115384,0.72616637
115385,0.71494436
115386,0.7466649
115387,0.73626375
115388,0.7284464
115389,0.7302388
115390,0.7321147
115391,0.71320486
115392,0.6899862
115393,0.71320486
115394,0.71600276
115395,0.71320486
115396,0.71320486
115397,0.71320486
115398,0.7355971
115399,0.74848884
115400,0.7347449
115401,0.74848884
115402,0.6945795
115403,0.7526574
115404,0.7355971
115405,0.75567305
115406,0.71884143
115407,0.8063921
115408,0.6980623
115409,0.7505983
115410,0.7603494
115411,0.7415905
115412,0.7415905
115413,0.73626375
115414,0.73626375
115415,0.73882425
115416,0.7099402
115417,0.71636724
115418,0.7266363
115419,0.75542766
115420,0.73626375
115421,0.75608635
115422,0.77681124
115423,0.74945813
115424,0.73645765
115425,0.74114084
115426,0.7257154
115427,0.7654393
115428,0.75608635
115429,0.7247971
115430,0.7401303
115431,0.7545481
115432,0.7443378
115433,0.72616637
115434,0.72616637
115435,0.72616637
115436,0.72616637
115437,0.72616637
115438,0.7456192
115439,0.7419383
115440,0.72188956
115441,0.7630227
115442,0.74049526
115443,0.75312746
115444,0.7552747
115445,0.75312746
115446,0.7254566
115447,0.74848884
115448,0.74848884
115449,0.74848884
115450,0.74848884
115451,0.74848884
115452,0.7395543
115453,0.75608635
115454,0.75608635
115455,0.73106533
115456,0.72896457
115457,0.751657
115458,0.7545545
115459,0.7613499
115460,0.75608635
115461,0.69990623
115462,0.69990623
115463,0.69990623
115464,0.69990623
115465,0.69990623
115466,0.69990623
115467,0.69990623
115468,0.7272991
115469,0.74657345
115470,0.745939
115471,0.69990623
115472,0.750399
115473,0.75312746
115474,0.7634554
115475,0.739624
115476,0.7545545
115477,0.75866365
115478,0.7436986
115479,0.70533
115480,0.75228703
115481,0.76676846
115482,0.7268591
115483,0.76676846
115484,0.7319745
115485,0.7436986
115486,0.7734587
115487,0.75608635
115488,0.75608635
115489,0.75608635
115490,0.7436986
115491,0.73199254
115492,0.73199254
115493,0.73199254
115494,0.73077387
115495,0.70226586
115496,0.72848356
115497,0.7603436
115498,0.7393962
115499,0.7603436
115500,0.72559154
115501,0.7603436
115502,0.71700346
115503,0.7393962
115504,0.7247971
115505,0.7369149
115506,0.73199254
115507,0.73199254
115508,0.73199254
115509,0.7214549
115510,0.7532329
115511,0.73199254
115512,0.7393962
115513,0.7393962
115514,0.7695285
115515,0.7501514
115516,0.7345823
115517,0.7345823
115518,0.71494436
115519,0.73585784
115520,0.7262237
115521,0.7393962
115522,0.7526138
115523,0.7393962
115524,0.7578156
115525,0.7578156
115526,0.7578156
115527,0.74936855
115528,0.7578156
115529,0.7458222
115530,0.7887878
115531,0.737118
115532,0.74570274
115533,0.71536183
115534,0.76676846
115535,0.70968735
115536,0.76399374
115537,0.7887878
115538,0.7578156
115539,0.7088783
115540,0.7654527
115541,0.7578156
115542,0.73773676
115543,0.7578156
115544,0.7295462
115545,0.7578156
115546,0.7578156
115547,0.72559154
115548,0.7578156
115549,0.6410221
115550,0.726057
115551,0.7887878
115552,0.77376413
115553,0.7245851
115554,0.7245851
115555,0.7702352
115556,0.7245851
115557,0.73933256
115558,0.73933256
115559,0.7245851
115560,0.75889003
115561,0.73933256
115562,0.75312746
115563,0.75312746
115564,0.7687235
115565,0.73933256
115566,0.73933256
115567,0.7003913
115568,0.73933256
115569,0.72730994
115570,0.73933256
115571,0.7223304
115572,0.73199254
115573,0.72134477
115574,0.76932204
115575,0.76932204
115576,0.71579
115577,0.73933256
115578,0.73933256
115579,0.73599327
115580,0.7099402
115581,0.7099402
115582,0.75146925
115583,0.7394152
115584,0.7394152
115585,0.7394152
115586,0.7394152
115587,0.7394152
115588,0.7150465
115589,0.73933256
115590,0.7250364
115591,0.7458222
115592,0.7245851
115593,0.7245851
115594,0.74393386
115595,0.75412637
115596,0.7554751
115597,0.75312746
115598,0.75472736
115599,0.758345
115600,0.75312746
115601,0.75312746
115602,0.73933256
